,,,,,ahe0915,number,,,,,open,,"Piniginės vartojimo išlaidos.Audiovizualinių fotografavimo ir duomenų apdorojimo įrenginių taisymas ",
,,,,,ahe092,number,,,,,open,,"Piniginės vartojimo išlaidos.Kiti ilgalaikio naudojimo reikmenys skirti laisvalaikiui ir kultūrai",
,,,,,ahe0921,integer,,,,,open,,"Piniginės vartojimo išlaidos.Pagrindiniai laivalaikiui lauke skirti ilgalaikio naudojimo reikmenys ",
,,,,,ahe0922,number,,,,,open,,"Piniginės vartojimo išlaidos.Muzikos instrumentai ir pagrindiniai ilgalaikio naudojimo reikmenys skirti laisvalaikiui patalpose ",
,,,,,ahe0923,number,,,,,open,,"Piniginės vartojimo išlaidos.Kitų laisvalaikiui ir kultūrai skirtų pagrindinių ilgalaikio naudojimo reikmenų techninė priežiūra ir remontas ",
,,,,,ahe093,number,,,,,open,,"Piniginės vartojimo išlaidos.Kiti laisvalaikio reikmenys ir įrenginiai sodininkystės prekės naminiai gyvūnėliai ir jų priežiūros prekės",
,,,,,ahe0931,number,,,,,open,,"Piniginės vartojimo išlaidos.Žaidimai  žaislai ir kolekcionavimo reikmenys ",
,,,,,ahe0932,number,,,,,open,,"Piniginės vartojimo išlaidos.Įrenginiai sportui stovyklavimui ir laisvalaikiui lauke ",
,,,,,ahe0933,number,,,,,open,,"Piniginės vartojimo išlaidos.Gėlės kiti dekoratiniai augalai ",
,,,,,ahe0934,number,,,,,open,,"Piniginės vartojimo išlaidos.Naminiai gyvūnėliai ir su jais susiję gaminiai ",
,,,,,ahe0935,number,,,,,open,,"Piniginės vartojimo išlaidos.Veterinarijos ir kitokios paslaugos susijusios su naminiais gyvūnėliais  ",
,,,,,ahe094,number,,,,,open,,"Piniginės vartojimo išlaidos.Laisvalaikio ir kultūros paslaugos",
,,,,,ahe0941,number,,,,,open,,"Piniginės vartojimo išlaidos.Laisvalaikio ir sporto paslaugos ",
,,,,,ahe0942,number,,,,,open,,"Piniginės vartojimo išlaidos.Kultūros paslaugos ",
,,,,,ahe0943,number,,,,,open,,"Piniginės vartojimo išlaidos.Azartiniai lošimai ",
,,,,,ahe095,number,,,,,open,,"Piniginės vartojimo išlaidos.Laikraščiai knygos ir raštinės reikmenys",
,,,,,ahe0951,number,,,,,open,,"Piniginės vartojimo išlaidos.Knygos ",
,,,,,ahe0952,number,,,,,open,,"Piniginės vartojimo išlaidos.Laikraščiai ir periodiniai leidiniai ",
,,,,,ahe0953,number,,,,,open,,"Piniginės vartojimo išlaidos.Įvairūs spaudiniai ",
,,,,,ahe0954,number,,,,,open,,"Piniginės vartojimo išlaidos.Raštinės reikmenys ir piešimo medžiagos ",
,,,,,ahe096,number,,,,,open,,"Piniginės vartojimo išlaidos.Atostogų išvykos",
,,,,,ahe10,number,,,,,open,,"Piniginės vartojimo išlaidos.Švietimas",
,,,,,ahe101,number,,,,,open,,"Piniginės vartojimo išlaidos.Ikimokyklinis ir pradinis mokymas",
,,,,,ahe1011,number,,,,,open,,"Piniginės vartojimo išlaidos.Ikimokyklinis ir pradinis mokymas ",
,,,,,ahe102,number,,,,,open,,"Piniginės vartojimo išlaidos.Vidurinis mokymas",
,,,,,ahe1021,number,,,,,open,,"Piniginės vartojimo išlaidos.Vidurinis mokymas ",
,,,,,ahe103,integer,,,,,open,,"Piniginės vartojimo išlaidos.Aukštojo mokslo laipsnio nesuteikiantis mokymas baigus vidurinį mokymą",
,,,,,ahe1031,integer,,,,,open,,"Piniginės vartojimo išlaidos.Aukštojo mokslo laipsnio nesuteikiantis mokymas baigus vidurinį mokymą",
,,,,,ahe104,number,,,,,open,,"Piniginės vartojimo išlaidos.Aukštasis mokymas",
,,,,,ahe1041,number,,,,,open,,"Piniginės vartojimo išlaidos.Aukštasis mokslas ",
,,,,,ahe105,number,,,,,open,,"Piniginės vartojimo išlaidos.Švietimo paslaugos neskaidomos pagal lygmenis",
,,,,,ahe1051,number,,,,,open,,"Piniginės vartojimo išlaidos.Švietimo paslaugos neskaidomos pagal lygmenis ",
,,,,,ahe11,number,,,,,open,,"Piniginės vartojimo išlaidos.Restoranai ir viešbučiai",
,,,,,ahe111,number,,,,,open,,"Piniginės vartojimo išlaidos.Maitinimo paslaugos",
,,,,,ahe1111,number,,,,,open,,"Piniginės vartojimo išlaidos.Restoranai kavinės ir kita ",
,,,,,ahe1112,number,,,,,open,,"Piniginės vartojimo išlaidos.Valgyklos ",
,,,,,ahe112,number,,,,,open,,"Piniginės vartojimo išlaidos.Apgyvendinimo paslaugos ",
,,,,,ahe1121,number,,,,,open,,"Piniginės vartojimo išlaidos.Apgyvendinimo paslaugos ",
,,,,,ahe12,number,,,,,open,,"Piniginės vartojimo išlaidos.Įvairios prekės ir paslaugos",
,,,,,ahe121,number,,,,,open,,"Piniginės vartojimo išlaidos.Asmeninė priežiūra",
,,,,,ahe1211,number,,,,,open,,"Piniginės vartojimo išlaidos.Moterų ir vyrų kirpyklos ir asmens priežiūros įstaigos ",
,,,,,ahe1212,number,,,,,open,,"Piniginės vartojimo išlaidos.Elektriniai asmens priežiūros prietaisai ",
,,,,,ahe1213,number,,,,,open,,"Piniginės vartojimo išlaidos.Kiti neelektriniai  asmens priežiūros prietaisai reikmenys ir priemonės ",
,,,,,ahe123,number,,,,,open,,"Piniginės vartojimo išlaidos.Kiti niekur kitur nepriskirti asmeniniai daiktai",
,,,,,ahe1231,number,,,,,open,,"Piniginės vartojimo išlaidos.Juvelyriniai dirbiniai ir laikrodžiai ",
,,,,,ahe1232,number,,,,,open,,"Piniginės vartojimo išlaidos.Kiti asmeniniai daiktai ",
,,,,,ahe124,number,,,,,open,,"Piniginės vartojimo išlaidos.Socialinės apsaugos paslaugos",
,,,,,ahe1241,number,,,,,open,,"Piniginės vartojimo išlaidos.Socialinės apsaugos paslaugos ",
,,,,,ahe125,number,,,,,open,,"Piniginės vartojimo išlaidos.Draudimas",
,,,,,ahe1252,number,,,,,open,,"Piniginės vartojimo išlaidos.Namų turto draudimas ",
,,,,,ahe1253,number,,,,,open,,"Piniginės vartojimo išlaidos.Sveikatos draudimas ",
,,,,,ahe1254,number,,,,,open,,"Piniginės vartojimo išlaidos.Transporto priemonių draudimas ",
,,,,,ahe1255,integer,,,,,open,,"Piniginės vartojimo išlaidos.Kitas draudimas ",
,,,,,ahe126,number,,,,,open,,"Piniginės vartojimo išlaidos.Banko (finansinės) paslaugos",
,,,,,ahe1262,number,,,,,open,,"Piniginės vartojimo išlaidos.Banko (finansinės) paslaugos ",
,,,,,ahe127,number,,,,,open,,"Piniginės vartojimo išlaidos.Kitos niekur kitur nepriskirtos paslaugos",
,,,,,ahe1271,number,,,,,open,,"Piniginės vartojimo išlaidos.Kitos niekur kitur nepriskirtos paslaugos ",
,,,,,bhe00,number,,,,,open,,"Natūrinės vartojimo išlaidos.Visos namų ūkio vartojimo išlaidos (mėnesinės)",
,,,,,bhe01,number,,,,,open,,"Natūrinės vartojimo išlaidos.Maisto produktai ir nealkoholiniai gėrimai",
,,,,,bhe011,number,,,,,open,,"Natūrinės vartojimo išlaidos.Maisto produktai",
,,,,,bhe0111,number,,,,,open,,"Natūrinės vartojimo išlaidos.Grūdų produktai ",
,,,,,bhe0112,number,,,,,open,,"Natūrinės vartojimo išlaidos.Mėsa ir mėsos produktai",
,,,,,bhe0113,number,,,,,open,,"Natūrinės vartojimo išlaidos.Žuvis ",
,,,,,bhe0114,number,,,,,open,,"Natūrinės vartojimo išlaidos.Pienas pieno produktai ir kiaušiniai ",
,,,,,bhe0115,number,,,,,open,,"Natūrinės vartojimo išlaidos.Aliejus ir riebalai ",
,,,,,bhe0116,number,,,,,open,,"Natūrinės vartojimo išlaidos.Vaisiai ir uogos",
,,,,,bhe0117,number,,,,,open,,"Natūrinės vartojimo išlaidos.Daržovės ",
,,,,,bhe0118,number,,,,,open,,"Natūrinės vartojimo išlaidos.Cukrus uogienė medus šokoladas ir saldumynai ",
,,,,,bhe0119,number,,,,,open,,"Natūrinės vartojimo išlaidos.Niekur kitur nepriskirti maisto produktai ",
,,,,,bhe012,number,,,,,open,,"Natūrinės vartojimo išlaidos.Nealkoholiniai gėrimai",
,,,,,bhe0122,number,,,,,open,,"Natūrinės vartojimo išlaidos.Mineraliniai vandenys gaivieji gėrimai ir sultys ",
,,,,,bhe04,number,,,,,open,,"Natūrinės vartojimo išlaidos.Būstas vanduo elektra dujos ir kitas kuras",
,,,,,bhe044,number,,,,,open,,"Natūrinės vartojimo išlaidos.Vandentieka ir kitos įvairios su būstu susijusios paslaugos",
,,,,,bhe0441,number,,,,,open,,"Natūrinės vartojimo išlaidos.Vandentieka ",
,,,,,bhe0444,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Kitos niekur kitur nepriskirtos su būstu susijusios paslaugos ",
,,,,,bhe045,number,,,,,open,,"Natūrinės vartojimo išlaidos.Elektra dujos ir kitas kuras",
,,,,,bhe0455,number,,,,,open,,"Natūrinės vartojimo išlaidos.Šiluminė energija ",
,,,,,bhe06,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Sveikatos priežiūra",
,,,,,bhe061,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Medicinos produktai reikmenys ir įranga",
,,,,,bhe0611,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Farmacijos gaminiai ",
,,,,,bhe0613,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Terapiniai aparatai ir įranga ",
,,,,,bhe063,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Ligoninių paslaugos",
,,,,,bhe07,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Transportas",
,,,,,bhe072,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Asmeninių transporto priemonių eksploatacija",
,,,,,bhe0722,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Degalai ir tepalai ",
,,,,,bhe0723,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Priežiūra ir taisymas",
,,,,,bhe08,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Ryšiai",
,,,,,bhe083,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Telefono ir telefakso paslaugos",
,,,,,bhe0831,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Telefono ir telefakso paslaugos ",
,,,,,bhe10,number,,,,,open,,"Natūrinės vartojimo išlaidos.Švietimas",
,,,,,bhe101,number,,,,,open,,"Natūrinės vartojimo išlaidos.Ikimokyklinis ir pradinis mokymas",
,,,,,bhe1011,number,,,,,open,,"Natūrinės vartojimo išlaidos.Ikimokyklinis ir pradinis mokymas ",
,,,,,bhe105,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Švietimo paslaugos neskaidomos pagal lygmenis",
,,,,,bhe1051,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Švietimo paslaugos neskaidomos pagal lygmenis ",
,,,,,bhe11,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Restoranai ir viešbučiai",
,,,,,bhe111,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Maitinimo paslaugos",
,,,,,bhe1112,integer,,,,,open,,"Natūrinės vartojimo išlaidos.Valgyklos ",
,,,,,bhe12,number,,,,,open,,"Natūrinės vartojimo išlaidos.Įvairios prekės ir paslaugos",
,,,,,bhe124,number,,,,,open,,"Natūrinės vartojimo išlaidos.Socialinės apsaugos paslaugos",
,,,,,bhe1241,number,,,,,open,,"Natūrinės vartojimo išlaidos.Socialinės apsaugos paslaugos ",
,,,,,che00,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Visos namų ūkio vartojimo išlaidos (mėnesinės)",
,,,,,che01,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Maisto produktai ir nealkoholiniai gėrimai",
,,,,,che011,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Maisto produktai",
,,,,,che0111,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Grūdų produktai ",
,,,,,che0112,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Mėsa ir mėsos produktai",
,,,,,che0113,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Žuvis ",
,,,,,che0114,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Pienas pieno produktai ir kiaušiniai ",
,,,,,che0115,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Aliejus ir riebalai ",
,,,,,che0116,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Vaisiai ir uogos",
,,,,,che0117,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Daržovės ",
,,,,,che0118,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Cukrus uogienė medus šokoladas ir saldumynai ",
,,,,,che0119,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Niekur kitur nepriskirti maisto produktai ",
,,,,,che012,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Nealkoholiniai gėrimai",
,,,,,che0121,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kava arbata ir kakava ",
,,,,,che0122,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Mineraliniai vandenys gaivieji gėrimai ir sultys ",
,,,,,che02,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Alkoholiniai gėrimai ir tabako gaminiai",
,,,,,che021,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Alkoholiniai gėrimai",
,,,,,che0211,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Spirituoti gėrimai ",
,,,,,che0212,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Vynas",
,,,,,che0213,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Alus ",
,,,,,che022,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Tabakas",
,,,,,che0221,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Tabako gaminiai",
,,,,,che023,integer,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Narkotikai",
,,,,,che03,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Apranga ir avalynė",
,,,,,che031,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Apranga",
,,,,,che0311,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Aprangos medžiagos ",
,,,,,che0312,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Drabužiai ",
,,,,,che0313,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kiti aprangos gaminiai ir aprangos reikmenys ",
,,,,,che0314,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Aprangos valymas taisymas ir nuoma ",
,,,,,che032,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Avalynė",
,,,,,che0321,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Batai ir kita avalynė ",
,,,,,che0322,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Avalynės taisymas ir nuoma ",
,,,,,che04,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Būstas vanduo elektra dujos ir kitas kuras",
,,,,,che041,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Būsto nuomos mokesčiai",
,,,,,che0411,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Nuomininkų mokami nuomos mokesčiai ",
,,,,,che0412,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kiti nuomos mokesčiai ",
,,,,,che043,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Būsto priežiūra ir remontas",
,,,,,che0431,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Gaminiai ir medžiagos būsto priežiūrai ir remontui ",
,,,,,che0432,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Būsto priežiūros ir remonto paslaugos ",
,,,,,che044,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Vandentieka ir kitos įvairios su būstu susijusios paslaugos",
,,,,,che0441,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Vandentieka ",
,,,,,che0442,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Atliekų rinkimas ",
,,,,,che0444,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kitos niekur kitur nepriskirtos su būstu susijusios paslaugos ",
,,,,,che045,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Elektra dujos ir kitas kuras",
,,,,,che0451,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Elektra ",
,,,,,che0452,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Dujos ",
,,,,,che0453,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Skystasis kuras ",
,,,,,che0454,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kietasis kuras ",
,,,,,che0455,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Šiluminė energija ",
,,,,,che05,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Būsto apstatymas namų apyvokos įranga ir kasdienė namų priežiūra",
,,,,,che051,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Baldai ir apstatymas grindų dangos",
,,,,,che0511,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Baldai ir būsto apstatymo reikmenys ",
,,,,,che0512,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kilimai ir kitos grindų dangos ",
,,,,,che0513,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Baldų būsto apstatymo reikmenų ir grindų dangų remontas ",
,,,,,che052,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų ūkio tekstilė",
,,,,,che0521,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų ūkio tekstilė ",
,,,,,che053,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų apyvokos prietaisai",
,,,,,che0531,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Elektriniai ir neelektriniai pagrindiniai namų apyvokos prietaisai ",
,,,,,che0532,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Smulkūs elektriniai namų apyvokos prietaisai ",
,,,,,che0533,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų apyvokos prietaisų taisymas ",
,,,,,che054,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Stiklo dirbiniai stalo reikmenys ir namų rakandai",
,,,,,che0541,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Stiklo dirbiniai stalo reikmenys ir namų rakandai ",
,,,,,che055,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų ir sodininkystės įrankiai bei įranga",
,,,,,che0551,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Pagrindiniai buitiniai įrankiai ir įranga ",
,,,,,che0552,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Smulkūs įrankiai ir įvairūs pagalbiniai reikmenys ",
,,,,,che056,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Neilgalaikio naudojimo namų apyvokos prekės",
,,,,,che0561,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Trumpalaikio naudojimo namų apyvokos prekės ",
,,,,,che0562,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Namų priežiūros paslaugos ",
,,,,,che06,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Sveikatos priežiūra",
,,,,,che061,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Medicinos produktai reikmenys ir įranga",
,,,,,che0611,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Farmacijos gaminiai ",
,,,,,che0612,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kiti medicinos gaminiai ",
,,,,,che0613,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Terapiniai aparatai ir įranga ",
,,,,,che062,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Ambulatorinės paslaugos",
,,,,,che0621,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Gydytojų paslaugos ",
,,,,,che0622,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Odontologijos paslaugos ",
,,,,,che0623,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kitos medicinos paslaugos",
,,,,,che063,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Ligoninių paslaugos",
,,,,,che07,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Transportas",
,,,,,che071,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Transporto priemonių pirkimas",
,,,,,che0711,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Automobiliai ",
,,,,,che0712,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Motociklai ",
,,,,,che0713,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Dviračiai ",
,,,,,che072,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Asmeninių transporto priemonių eksploatacija",
,,,,,che0721,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Atsarginės dalys ir aksesuarai ",
,,,,,che0722,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Degalai ir tepalai ",
,,,,,che0723,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Priežiūra ir taisymas ",
,,,,,che0724,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kitos paslaugos susijusios su asmeninio transporto priemonėmis ",
,,,,,che073,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Transporto paslaugos",
,,,,,che0731,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Keleivių vežimas geležinkeliu ",
,,,,,che0732,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Keleivių vežimas keliais ",
,,,,,che0733,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Keleivių vežimas oru ",
,,,,,che0734,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Keleivių vežimas jūrų ir vidaus vandenimis ",
,,,,,che0736,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kitos transporto paslaugos ",
,,,,,che08,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Ryšiai",
,,,,,che081,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Pašto paslaugos",
,,,,,che0811,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Pašto paslaugos ",
,,,,,che082,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Telefonų ir telefaksų įranga",
,,,,,che0821,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Telefonų ir telefaksų įranga ",
,,,,,che083,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Telefono ir telefakso paslaugos",
,,,,,che0831,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Telefono ir telefakso paslaugos ",
,,,,,che09,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Laisvalaikis ir kultūra",
,,,,,che091,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Audiovizualiniai fotografavimo ir duomenų apdorojimo įrenginiai",
,,,,,che0911,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Garso ir vaizdo priėmimo įrašymo ir atkūrimo įrenginiai ",
,,,,,che0912,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Fotografavimo ir filmavimo įrenginiai ir optiniai prietaisai ",
,,,,,che0913,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Duomenų apdorojimo įranga ",
,,,,,che0914,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Įrašų laikmenos ",
,,,,,che0915,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Audiovizualinių fotografavimo ir duomenų apdorojimo įrenginių taisymas ",
,,,,,che092,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kiti ilgalaikio naudojimo reikmenys skirti laisvalaikiui ir kultūrai",
,,,,,che0921,integer,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Pagrindiniai laivalaikiui lauke skirti ilgalaikio naudojimo reikmenys ",
,,,,,che0922,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Muzikos instrumentai ir pagrindiniai ilgalaikio naudojimo reikmenys skirti laisvalaikiui patalpose ",
,,,,,che0923,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kitų laisvalaikiui ir kultūrai skirtų pagrindinių ilgalaikio naudojimo reikmenų techninė priežiūra ir remontas ",
,,,,,che093,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kiti laisvalaikio reikmenys ir įrenginiai sodininkystės prekės naminiai gyvūnėliai ir jų priežiūros prekės",
,,,,,che0931,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Žaidimai  žaislai ir kolekcionavimo reikmenys ",
,,,,,che0932,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Įrenginiai sportui stovyklavimui ir laisvalaikiui lauke ",
,,,,,che0933,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Gėlės kiti dekoratiniai augalai ",
,,,,,che0934,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Naminiai gyvūnėliai ir su jais susiję gaminiai ",
,,,,,che0935,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Veterinarijos ir kitokios paslaugos susijusios su naminiais gyvūnėliais  ",
,,,,,che094,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Laisvalaikio ir kultūros paslaugos",
,,,,,che0941,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Laisvalaikio ir sporto paslaugos ",
,,,,,che0942,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Kultūros paslaugos ",
,,,,,che0943,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Azartiniai lošimai ",
,,,,,che095,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Laikraščiai knygos ir raštinės reikmenys",
,,,,,che0951,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Knygos ",
,,,,,che0952,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Laikraščiai ir periodiniai leidiniai ",
,,,,,che0953,number,,,,,open,,"Visos (piniginės ir natūrinės) vartojimo išlaidos.Įvairūs spaudiniai ",
